MedInc,HouseAge,AvgRooms,Location_Distance
2.6083,36.0,6.6856060606060606,3.507851984962634
2.0202,22.0,5.851703406813627,7.3369729876870915
3.4792,34.0,4.624338624338624,2.2875936982452365
6.1076,26.0,6.134907251264756,2.3917616326300317
2.25,46.0,4.320224719101123,3.347504312476678
3.575,18.0,3.5566265060240965,3.0844231846067856
5.6856,9.0,9.275720164609051,3.7730306231582857
3.9792,16.0,5.838074398249453,1.1832901534138331
4.9102,32.0,5.995994659546062,1.765487455459008
3.5744,20.0,5.07037643207856,1.1460114967713195
4.0955,22.0,4.888217522658611,2.4482010255664504
3.75,38.0,5.275229357798165,3.868704837303305
1.7941,22.0,4.216145833333333,1.0933777432761804
3.5707,29.0,5.50379746835443,1.9604571048697463
2.2222,34.0,4.935064935064935,2.008535523119092
2.3087,11.0,5.364518250575468,2.438453539579052
3.6875,39.0,4.436018957345971,2.217695082431061
2.5625,18.0,3.473529411764706,2.4645076528359517
3.7188,8.0,5.010213277260439,3.557388504350786
10.3653,22.0,7.3364705882352945,2.966896975091927
3.2632,38.0,4.848039215686274,2.4677865647228248
6.8322,52.0,7.320121951219512,3.571553410696913
3.2188,39.0,2.0434782608695654,2.1317845060393217
4.8021,45.0,5.927536231884058,2.80496734528166
1.7276,50.0,4.036363636363636,3.41153422400902
3.7863,34.0,5.575129533678757,2.582092480051465
4.0536,46.0,5.889830508474576,3.5482281725793263
1.375,49.0,5.030395136778116,3.481868632277432
4.2227,28.0,4.899532710280374,1.471687946796969
3.6169,28.0,4.111702127659575,2.142856662568302
3.1125,11.0,5.705696202531645,4.683298352164131
1.75,47.0,4.0,3.3834048526955427
3.375,39.0,6.027027027027027,2.5631126807649225
4.4728,17.0,6.042857142857143,2.51765798137814
3.4167,36.0,5.220238095238095,2.5534623033154484
2.8281,33.0,4.204761904761905,2.510703699719697
3.2308,39.0,4.478036175710594,1.9659314088289803
3.4047,26.0,4.481052631578947,1.2039660501678635
3.8472,35.0,6.296482412060302,2.710884764670242
4.7953,26.0,4.843423799582464,2.3430695567206574
2.9821,32.0,6.576923076923077,2.931588433290893
2.7797,15.0,5.343520782396088,3.5026081099178508
2.7788,45.0,4.210416666666666,3.4023545834020945
1.615,42.0,4.824,2.111506154905736
1.125,46.0,5.714285714285714,1.7179847256010734
5.8692,52.0,7.125,2.0802147851321293
2.6165,52.0,5.174418604651163,3.5226796731202104
2.239,37.0,3.697552447552448,2.1206693596368247
3.5804,30.0,5.583638583638583,2.239697767789665
4.6845,20.0,5.187322611163671,2.837014228806943
3.4286,44.0,4.136085626911315,1.924381257138248
6.746,5.0,7.080645161290323,2.899267036141366
6.0307,35.0,5.263921113689095,1.8988831545023728
2.6328,31.0,4.468978102189781,3.6199184680146015
3.8542,30.0,6.249363867684479,3.705418542558732
5.0505,52.0,4.653846153846154,3.567226862198565
2.325,18.0,3.681899641577061,1.958131358367826
9.5221,48.0,7.021317829457364,1.9208699594505472
7.8647,52.0,7.112962962962963,3.148340359820513
4.2361,19.0,7.132471728594507,3.0111381359857488
4.6923,37.0,5.271493212669683,2.2937602049612096
3.1462,19.0,2.76530612244898,3.5691293025945576
3.15,16.0,29.852941176470587,2.920016888615857
2.8233,31.0,4.0607476635514015,1.97133078500546
7.2845,19.0,7.052631578947368,2.4851823404854274
5.6683,24.0,6.080882352941177,2.907427788093828
4.9359,15.0,6.525316455696203,1.312929083038624
2.7312,52.0,6.519230769230769,0.5955796196060762
4.4643,35.0,5.710059171597633,3.4662666770335915
5.888,13.0,5.922448979591837,2.506307698780113
7.1673,14.0,5.506811989100817,2.423723068653397
5.4786,18.0,6.488921713441655,3.5649257559317493
4.4911,20.0,5.906896551724138,3.587046109627337
1.625,38.0,6.304347826086956,4.6823795863900415
2.1094,52.0,2.0595238095238093,1.129823529282859
1.625,52.0,3.4285714285714284,2.4045940780492
2.3333,45.0,5.157894736842105,1.880049094782889
3.8913,40.0,5.666666666666667,3.33832833490991
3.2765,18.0,6.326271186440678,2.136385827746353
4.9904,29.0,6.328260869565217,2.4981226800090264
4.0972,38.0,5.595982142857143,3.4775505371351576
3.2852,17.0,5.5353260869565215,1.9173681811808865
3.1306,45.0,4.347626339969372,2.000262673146868
1.9432,39.0,5.565625,2.716101776878
4.7574,10.0,4.978978978978979,1.5793016763242185
5.8393,14.0,6.082125603864735,3.508236505406054
4.5774,36.0,4.9614243323442135,2.414150709707561
3.2361,28.0,3.654054054054054,2.143761393613444
5.9224,24.0,6.349397590361446,1.582538886560503
5.0514,48.0,5.971677559912854,2.0453332080928286
1.5758,11.0,4.789346246973365,2.586503001561854
2.4342,22.0,5.086666666666667,2.9061022415477678
3.4312,18.0,5.188916876574307,0.7697649557924237
3.1964,36.0,4.151724137931034,2.1861531924740563
4.7679,28.0,6.899598393574297,3.6977816791768383
2.5444,35.0,3.3746223564954683,1.9659643041788912
3.7308,34.0,5.048611111111111,2.2335373459018197
3.2639,22.0,5.5046728971962615,5.667032362740177
4.7105,3.0,3.769314472252448,3.545217376421504
5.6739,14.0,7.896272285251215,1.190216247189183
2.1414,46.0,2.8577319587628867,2.0284070118619484
1.95,21.0,5.510729613733906,3.5207772752688684
6.0,10.0,6.4498714652956295,3.554913283806407
2.5673,48.0,5.266187050359712,2.736242756842916
2.2267,25.0,3.2448979591836733,2.018525885381895
5.0912,44.0,6.457575757575758,2.0953326977589604
2.4132,11.0,4.198895027624309,2.638065481089288
3.0296,52.0,3.504819277108434,3.567189487412211
3.5174,36.0,4.5479452054794525,1.9535859261591155
3.1979,20.0,5.186676994577847,3.8085827525852793
3.7917,16.0,6.155294117647059,3.896232652414356
2.8295,38.0,4.506887052341598,2.105603019455028
3.6106,27.0,4.469262295081967,2.3915320788284
3.7143,31.0,4.517829457364341,2.839178767119521
3.8088,34.0,5.630573248407643,1.1753827621475983
1.6647,35.0,4.290106951871658,3.5431958002118766
4.194,47.0,5.092857142857143,2.2867501664152505
5.2261,36.0,6.065217391304348,1.3891509194787168
6.4044,25.0,7.11617312072893,1.7348890973746167
3.6,43.0,5.109756097560975,3.278716951908488
3.9375,48.0,4.643939393939394,1.9554208259466597
1.6625,43.0,3.85,2.133454191848622
4.8125,18.0,5.992405063291139,3.9330500209139143
3.9038,35.0,4.535830618892508,1.858175463265605
2.0114,38.0,4.412903225806452,3.470810678982183
1.7763,52.0,3.0526315789473686,2.052405472323868
2.2639,15.0,3.845528455284553,1.1976067809990096
2.625,41.0,3.1154791154791157,2.092456904512867
1.9236,52.0,4.5064935064935066,2.474808344696607
2.4776,43.0,4.569832402234637,3.347504312476678
3.25,19.0,5.800469483568075,0.7015048649426366
1.5147,44.0,4.701587301587302,2.13166217989191
3.5833,39.0,5.279220779220779,2.0474450106564985
3.9875,24.0,6.076517150395778,2.9476491201002943
2.7298,25.0,5.968253968253968,0.6705977938523148
6.1426,32.0,6.621973929236499,2.606791548304792
3.1103,16.0,5.421296296296297,2.911052665626253
2.9241,32.0,6.084269662921348,2.8586083521876846
1.8299,24.0,5.24331550802139,1.1894239558946402
3.16,14.0,3.204933586337761,3.873429907711862
2.6716,34.0,3.9588477366255135,2.116842657173197
3.9375,17.0,5.203647416413374,5.7081215944962045
6.0957,32.0,5.50597609561753,2.8726149267520675
5.2146,16.0,28.432142857142857,2.741835128178161
3.3715,52.0,3.843388960205392,3.5891663979436084
3.6625,33.0,5.224719101123595,2.272199990420821
3.5179,36.0,6.013888888888889,2.2497421958151493
4.8173,22.0,5.536231884057971,3.324335208641608
2.9286,20.0,4.507142857142857,3.929043725742164
1.2412,36.0,2.186111111111111,1.9910278757201565
2.5658,14.0,4.815483870967742,3.9341345770209695
5.2563,17.0,10.32116788321168,2.808814000791437
1.867,23.0,4.701587301587302,3.5474510510025707
3.5769,32.0,5.466472303206997,3.526237908145258
6.2971,13.0,6.25,1.6635908107511452
3.1875,26.0,3.92183908045977,1.9659314088289803
2.5,49.0,4.306603773584905,3.4178397465215724
3.154,23.0,5.923312883435583,2.960504743975932
3.5745,14.0,4.571428571428571,2.891122821424494
2.2368,38.0,4.444444444444445,2.007322826117245
3.7766,19.0,5.138211382113822,2.4776430109060823
4.625,52.0,5.3681592039801,2.0165734200578664
2.6544,12.0,5.958333333333333,2.566173724300484
3.2632,8.0,5.466666666666667,1.249371192986187
4.1477,32.0,4.879098360655738,2.2258065444266677
10.0791,27.0,7.268292682926829,3.6723313764322825
4.3077,31.0,4.443661971830986,2.003370654332074
4.0379,34.0,5.275862068965517,2.2445818842778
3.2727,52.0,4.442982456140351,3.445978220657195
2.4348,34.0,4.911290322580645,1.7276984976534375
3.3125,11.0,5.361736334405145,3.595195227898069
6.1464,34.0,6.309255079006772,1.843154900270424
5.6611,42.0,5.932515337423313,2.270143578330636
5.2384,35.0,5.543269230769231,2.431116518217616
6.4744,23.0,8.11328125,1.2004252016204426
2.6071,16.0,5.775067750677507,1.7545874716563077
3.7796,21.0,5.256997455470738,3.429187346658684
3.2132,39.0,5.517543859649122,2.1933408524253486
2.8438,34.0,4.620967741935484,2.2653119140167477
4.125,35.0,5.754414125200642,2.10130662699532
4.775,36.0,6.707865168539326,3.4628958713551303
2.6311,42.0,4.968421052631579,2.091394949603751
3.6196,5.0,4.991044776119403,3.460145772284858
3.2176,16.0,4.22671568627451,1.6338627383079576
5.5636,38.0,6.291176470588235,3.369075182196179
4.3851,16.0,5.531365313653136,2.4728195284936416
3.6897,25.0,4.1437125748503,3.419969695618533
7.333,23.0,7.811188811188811,3.0874483120230933
1.9234,43.0,4.821022727272728,2.7412657925319004
6.299,16.0,7.628647214854111,3.2943035556280496
1.725,52.0,3.386215864759428,3.505968784540732
2.9312,52.0,4.39367816091954,3.54112222526956
6.2519,26.0,7.330464716006885,2.345647293755165
4.85,7.0,6.278894472361809,3.276344615082248
7.3339,17.0,7.275092936802974,2.807711830445764
2.9231,21.0,4.005970149253732,2.478634561349537
4.023,35.0,5.217798594847775,2.283401028665073
4.4,51.0,4.883449883449884,3.5994903986261604
3.6587,32.0,5.524038461538462,5.0766543400862565
3.0079,25.0,4.170229007633588,2.9230301002574635
1.9286,33.0,3.912772585669782,3.8129157043608135
1.9694,14.0,6.853745541022592,2.958176460403771
4.6354,36.0,5.841911764705882,2.338110187727841
2.1782,29.0,5.326145552560647,2.2176146409358832
2.625,31.0,4.416666666666667,2.8537176734979246
6.4288,26.0,7.0752,2.3751983079092045
4.3929,52.0,5.432,3.4878018507301847
4.5033,7.0,5.2917888563049855,2.785636575327415
5.7768,49.0,6.275035260930888,3.78017076000052
3.2011,48.0,4.941463414634146,3.5931325763457798
4.0,38.0,4.56140350877193,2.20632490341158
1.684,41.0,4.226628895184136,4.048287326399735
1.8036,42.0,5.459893048128342,2.3093235288303497
3.8583,52.0,5.085889570552148,3.5517266662811275
5.149,16.0,6.851258581235698,3.6827309163031066
2.5833,25.0,3.4672454617206,1.794144239542167
4.8623,18.0,11.22844827586207,2.347199932930836
3.0446,32.0,4.895074946466809,3.831131072734048
7.1198,32.0,7.39906103286385,2.5696496167878005
1.6504,43.0,3.639751552795031,3.447435138879137
2.4196,44.0,3.874617737003058,2.873186881253647
8.5407,22.0,7.366847826086956,2.359722980464104
1.8438,35.0,4.623853211009174,3.355278085778092
1.2091,39.0,4.282913165266106,2.1255327708681104
2.3382,11.0,5.568548387096774,3.5130320648574145
2.8614,30.0,5.101851851851852,3.638800941600489
1.2614,42.0,3.729641693811075,3.8064986640499527
6.2924,39.0,6.171779141104294,3.3765031458808026
5.1696,52.0,6.115902964959568,3.535420430733802
6.0116,34.0,5.740259740259741,2.9576817940607034
3.1415,19.0,3.318077803203661,1.989387508960851
6.1104,32.0,5.926470588235294,3.216634508909955
3.851,52.0,5.2690909090909095,3.3319923919998
5.9164,23.0,6.605194805194805,2.773994518229299
3.5625,41.0,5.16,3.4937289592431955
3.5125,10.0,7.090128755364807,3.0510331878762984
4.5682,21.0,5.905982905982906,2.767794175655788
3.6484,18.0,6.4983498349834985,3.557321787573417
3.1929,27.0,4.122905027932961,1.6639610517496497
2.2946,34.0,4.161716171617162,2.1255327708681104
3.0278,52.0,5.172932330827067,3.6252759004809647
5.6798,4.0,6.395640930919837,1.5850704890897194
2.7659,10.0,5.364192807957154,0.6611168946611422
3.4792,33.0,6.744394618834081,0.6999395225504101
4.3553,15.0,6.095588235294118,3.720442366321471
5.6765,25.0,6.279742765273312,2.531393813209164
4.09,44.0,4.719424460431655,1.394449471108996
2.0673,18.0,5.413793103448276,0.7322448665101479
4.4375,52.0,4.57286432160804,3.591122188350368
2.1304,25.0,5.448559670781893,1.1013837253300671
3.2344,44.0,5.045081967213115,2.4282823079310583
1.7188,43.0,4.181818181818182,3.403771415758128
3.5789,28.0,5.278438030560272,3.817032090333911
2.5208,41.0,5.569672131147541,2.7330283672436155
3.445,8.0,4.784123910939012,1.4111512858326565
2.5043,41.0,5.465217391304348,3.3538109507495766
2.4567,43.0,5.006578947368421,1.1203583339576983
3.139,25.0,4.240480961923848,2.3530477486275267
5.9399,10.0,6.0364238410596025,2.777120554038363
4.4081,39.0,4.657360406091371,3.761669742276288
5.2166,17.0,5.078073089700997,2.7973731736108283
4.131,52.0,5.854054054054054,3.593614942990427
3.5711,32.0,4.707964601769912,1.864432927575999
6.1359,52.0,8.275862068965518,3.442316878247407
3.8,42.0,4.38974358974359,2.219004138399886
6.2488,16.0,5.461538461538462,2.545872020910701
5.3057,26.0,4.596875,2.933740030709321
3.9356,4.0,4.622317596566524,3.64674032872516
4.9732,35.0,4.975,2.2638105022874258
4.6932,4.0,5.260137719969396,3.185478726200062
4.556,23.0,6.115591397849462,1.599928167584289
5.9508,16.0,6.039906103286385,1.683028614090753
5.1629,20.0,6.178787878787879,2.8240755443488785
6.8279,2.0,8.78297161936561,2.8280895854702157
2.4545,36.0,4.045662100456621,2.2763685478104367
4.2885,16.0,5.71733771569433,2.804251431495074
2.415,16.0,4.923270440251573,1.734894721789538
4.4474,42.0,4.176829268292683,2.2513122284473903
2.3319,15.0,5.488745980707395,5.043725654192822
1.8529,46.0,5.356037151702786,0.7126763660105492
2.0655,37.0,4.684210526315789,2.136172885979496
3.3182,19.0,6.283236994219653,5.006960262640599
4.1926,12.0,3.890977443609023,2.763565909613631
2.4605,43.0,4.082228116710875,2.182010910673417
4.0039,30.0,5.180602006688964,2.3821711698605674
5.3679,18.0,4.5055350553505535,2.9926490569166093
2.9183,46.0,5.296969696969697,5.351697985088505
4.0,31.0,4.990521327014218,2.20095857066908
3.825,52.0,5.465753424657534,1.993317237777735
4.7941,24.0,5.986111111111111,3.5296250001139726
4.2448,4.0,6.512658227848101,2.9997116150078025
3.0417,2.0,7.040816326530612,3.212523761857542
4.1295,29.0,5.332361516034985,2.475339927708651
4.8229,23.0,6.351618705035971,2.3199751665077253
2.1842,40.0,4.325102880658436,2.743883198274057
2.8941,39.0,5.5030549898167,2.77433798339008
0.9011,50.0,6.229508196721311,3.4848666332454323
8.2375,14.0,8.916363636363636,2.560864881222595
2.1513,52.0,4.141176470588236,2.487295620125366
4.1656,24.0,4.687951807228916,1.881708728344761
4.8017,39.0,5.669950738916256,2.164854540191852
10.5144,8.0,7.981052631578947,1.2477665030288585
9.0376,20.0,6.844765342960288,0.7414511266513941
2.1532,28.0,4.301136363636363,3.7501609042941375
2.5625,12.0,7.020527859237537,4.33022626227719
3.3315,18.0,5.345565749235474,5.572801303315602
4.0467,8.0,6.05985401459854,2.9189818539878263
3.2813,31.0,6.162679425837321,1.1743162805228422
5.7452,14.0,7.0285087719298245,3.319576556358173
4.2778,16.0,6.188365650969529,0.7298029931916826
4.15,14.0,6.517578125,3.4594170944940497
2.6934,17.0,3.614849187935034,3.817266835190062
3.6597,29.0,5.843373493975903,2.246955309899502
3.5775,33.0,5.767857142857143,2.503861584678396
2.9141,11.0,9.855371900826446,3.4720042837071445
1.5812,39.0,3.837920489296636,2.123781161160294
2.5551,12.0,5.676891615541923,1.8443548287824028
4.8583,28.0,5.983333333333333,1.4041740675472842
4.1696,30.0,6.083333333333333,2.3482109605129557
3.9261,23.0,5.44839255499154,4.226088480259277
2.1042,19.0,5.884758364312268,1.2131038518540729
2.6442,31.0,4.391812865497076,3.264998991825785
1.8594,12.0,3.755403868031854,3.8553670868009062
1.5272,41.0,4.614583333333333,2.106496813099928
4.2788,10.0,5.375,2.955816458443124
8.1513,31.0,5.590733590733591,2.112041924546483
5.3146,33.0,5.201183431952662,2.262740561958423
3.0559,20.0,5.803625377643504,1.1680150400049532
2.3339,16.0,3.761658031088083,2.976692991989858
6.7685,21.0,8.452914798206278,3.899166359665135
4.2594,36.0,5.366391184573002,2.208609485283414
1.8396,44.0,4.775628626692456,2.73830865121822
7.7197,4.0,6.153846153846154,2.7668231800472234
2.825,16.0,4.648464163822526,4.20259679619069
4.3523,17.0,6.681102362204724,4.818500788703036
12.9758,24.0,8.735401459854014,2.19034227661259
6.7669,35.0,5.168560606060606,3.673244822381255
3.4712,40.0,4.798561151079137,2.1908712263793384
13.3913,25.0,8.869047619047619,3.3695389820429917
8.338,52.0,8.297101449275363,3.490459969738157
1.9028,47.0,3.784926470588236,2.044756952340007
5.3986,32.0,6.94468085106383,2.4063547703870416
1.7159,25.0,4.56283185840708,4.826866886488491
1.0612,15.0,2.5535714285714284,3.724691994179803
2.1509,16.0,4.264227642276423,1.1180446342702035
5.8964,36.0,5.932489451476793,3.2892249072185638
7.1264,34.0,4.261904761904762,2.1067556079947205
5.1519,15.0,5.067019400352733,2.4373251887137
2.515,34.0,5.319148936170213,3.041410169596393
5.0391,28.0,5.867796610169491,3.3825128419454464
2.8378,25.0,4.099778270509978,2.063614675521212
3.692,34.0,5.067605633802817,2.137314452247536
1.9732,47.0,4.961038961038961,2.0713298694923874
4.1417,52.0,4.864406779661017,3.587163076844909
4.6406,50.0,6.1,3.3531151381665727
7.4581,9.0,6.429411764705883,2.635424076673468
2.3566,22.0,5.4966329966329965,4.70254600408115
2.3583,41.0,4.543478260869565,2.257338460305739
4.5417,21.0,5.9035087719298245,1.7660381979513995
5.9596,43.0,4.70945945945946,2.078741053194414
2.0221,25.0,4.728597449908925,5.54289445155866
4.1304,18.0,4.674367436743674,1.7873149673721216
2.9934,14.0,5.315656565656566,2.5953211489593717
3.8125,15.0,5.460365853658536,2.5374276034953143
3.9345,41.0,5.663194444444445,3.603992048817735
3.6401,21.0,4.361349342481418,2.9287484935256907
4.2071,14.0,3.9169288860918816,2.563284042647255
5.7115,16.0,6.17741935483871,2.634041340761461
4.9335,13.0,6.719399538106235,3.4378895221103
5.5789,36.0,5.365461847389558,3.8835882580043
4.7143,46.0,5.882845188284519,3.557586974803325
3.9211,20.0,5.582222222222223,1.0230666328388085
3.8125,29.0,4.638537271448664,1.403590283546199
1.7188,40.0,5.458333333333333,2.279248368635124
5.2595,20.0,6.941684665226782,1.2131563858890952
3.5488,8.0,4.768218623481781,2.613080477025937
1.1979,33.0,2.0207253886010363,2.0588497545892603
6.837,20.0,6.503225806451613,3.0090463937216634
5.0424,45.0,5.540350877192982,2.3126494852073027
5.7214,16.0,6.231428571428571,2.420063621504041
5.4688,38.0,6.262135922330097,3.250036551069887
7.9338,4.0,7.9296,2.805651264394521
1.6021,29.0,4.56,2.480771589685235
7.2013,12.0,7.355691056910569,2.8822363810344025
4.5833,42.0,5.2810077519379846,1.9577918876985203
2.2165,32.0,4.395397489539749,1.1492529280330364
3.1375,31.0,5.25,3.961806291947929
11.1768,52.0,6.461773700305811,1.9695017780730064
3.5909,25.0,4.055806938159879,1.9265605337665477
2.1289,52.0,3.021172638436482,3.5511541313614674
3.625,28.0,3.9756888168557536,3.6810858939291022
3.2396,24.0,7.90728476821192,3.318828302913609
4.5337,31.0,5.524390243902439,3.550575420931706
3.1982,29.0,4.78698224852071,2.845241438433679
1.8173,31.0,3.0076335877862594,2.0566905535112694
6.4214,14.0,6.008849557522124,2.753563516727842
5.928,6.0,5.739922694643843,2.73838596260448
1.9426,32.0,3.9579349904397705,3.557077079672593
3.9028,28.0,4.853277835587929,1.8676713898594144
3.1439,40.0,5.102836879432624,2.3338952713336942
3.125,9.0,6.657754010695188,4.547529554002982
2.8321,29.0,4.823529411764706,3.4023545834020945
6.6246,9.0,6.611457036114571,1.516994640178034
15.0001,46.0,9.203947368421051,1.9313451918175464
2.6759,17.0,4.631205673758865,2.7335757076001244
3.4634,37.0,5.505586592178771,2.448176988656293
2.6631,26.0,3.8046783625731,3.498218221155613
2.7838,19.0,4.640148011100832,3.9140556552554746
1.4387,37.0,5.11734693877551,3.5251918395699877
2.7348,52.0,4.071278825995807,2.000262673146868
6.3054,14.0,7.03921568627451,3.2891650182680983
2.5536,25.0,4.510791366906475,2.450313697278985
1.5491,20.0,1.64,2.052405472323868
1.1296,34.0,4.356502242152466,1.714967829708039
4.2039,11.0,6.7539267015706805,2.671699558876822
4.6477,38.0,5.03728813559322,3.898686601289337
6.5814,33.0,7.435448577680525,3.385611567215801
10.3894,32.0,7.320833333333334,3.103275905068737
3.4875,15.0,5.74247491638796,2.6489912344200444
2.85,15.0,2.839517625231911,1.748850853588237
3.8462,49.0,5.365122615803815,1.9091277499058652
2.6618,19.0,4.666666666666667,2.1753979111100943
3.6413,40.0,4.604735883424408,1.3966328854152903
6.4666,37.0,6.608910891089109,3.392230601740289
5.4024,47.0,4.906716417910448,1.6655003455777344
3.8056,11.0,3.988919667590028,2.4668456355215302
4.2895,4.0,4.004213483146067,3.594434396369176
5.2655,28.0,5.532028469750889,2.4864380959508097
5.5919,17.0,5.994227994227995,2.8290354770799637
1.875,32.0,9.161111111111111,3.708938577812753
2.2287,29.0,3.707865168539326,3.7942749363471737
4.5313,38.0,6.663043478260869,3.4681052069827825
1.625,52.0,3.0320855614973263,3.504552366935409
2.0643,37.0,3.751121076233184,1.2160046592641598
5.296,35.0,6.806083650190114,2.317498347581292
3.3074,34.0,5.71578947368421,3.540086546641036
3.2,52.0,6.108374384236453,3.916555806523867
2.0353,32.0,4.706855791962175,3.6263304436290698
4.9917,26.0,5.387387387387387,2.505306868583307
4.275,36.0,5.576923076923077,3.242798417345467
4.1099,8.0,6.081680280046674,1.5709596095756448
7.0309,29.0,5.436781609195402,3.133640350591649
4.1473,22.0,4.826086956521739,2.9926490569166093
3.9943,7.0,5.732044198895028,1.2041623813483355
2.025,46.0,4.565126050420168,2.037845767958838
4.8164,32.0,7.04833836858006,1.7475149925484372
2.9422,32.0,4.931608133086876,2.1719321511816565
4.5268,42.0,5.045112781954887,3.56628956556542
2.4688,40.0,3.647230320699709,2.5198882838600305
3.024,36.0,4.024096385542169,1.7758358076827387
1.9386,17.0,4.406103286384977,3.2724235125218057
3.0469,25.0,6.386666666666667,6.532498936144737
4.0781,8.0,5.300925925925926,3.4679564869953787
1.6699,42.0,3.6096822995461424,2.051888567105244
1.625,30.0,3.674766355140187,2.101874847365508
2.975,21.0,5.816568047337278,0.726651677772447
5.7039,19.0,5.674285714285714,2.3097751757172933
5.1099,26.0,5.7664092664092665,2.8354981559846872
4.2149,42.0,4.933806146572104,2.88512190335932
3.4912,7.0,8.355308219178083,2.249924487526005
5.9369,5.0,7.855313700384123,2.500880981587343
2.75,24.0,3.5291073738680465,2.1019392314961185
2.5643,37.0,4.763975155279503,3.530507529608677
5.5756,41.0,4.542857142857143,1.954057601613082
2.5966,14.0,3.950892857142857,1.3253973098760192
2.3269,34.0,4.494623655913978,1.1112645417450169
4.3553,42.0,6.449685534591195,3.089689299429822
4.7034,5.0,4.85781990521327,1.6183644084333668
3.4107,33.0,5.954022988505747,1.0099400578744544
2.1522,39.0,3.7813021702838063,2.1549749108135408
1.9208,33.0,4.796208530805687,5.6918643444018615
3.2852,39.0,4.909930715935335,2.2654962463453345
2.2262,4.0,4.012165450121654,2.630523190133988
4.2098,35.0,5.673151750972763,3.745441796364846
2.9018,22.0,4.753346080305928,1.4294929394405131
7.2692,40.0,6.816425120772947,1.9602150614578084
2.465,40.0,4.306666666666667,3.7629901655984663
4.8167,24.0,5.514734774066798,2.64757920838743
2.5719,32.0,4.370253164556962,2.2142557252095845
4.7961,4.0,4.825174825174825,3.392123269736593
4.8182,19.0,16.78846153846154,3.634144009280506
2.9883,41.0,4.538314176245211,1.985340369241429
5.3044,11.0,6.619883040935672,1.5208454356390262
4.8661,24.0,6.358455882352941,3.4603480279826053
2.7396,7.0,6.548076923076923,1.9511535163923857
12.5,7.0,4.444444444444445,3.535879048455389
6.0824,3.0,5.0904467853251,3.133136614405847
2.0575,21.0,4.901353965183753,0.5927878932560127
4.5,18.0,6.343465045592705,3.741883879413008
5.5385,36.0,5.048780487804878,3.0729368426806656
3.9306,37.0,4.58256880733945,2.5927072450401862
4.8482,43.0,3.954692556634304,2.3895348477719307
10.7326,11.0,8.561622464898596,2.997375212529388
2.0436,46.0,3.8620689655172415,2.758883829810679
3.6823,30.0,4.3,1.9206861827866235
5.102,15.0,6.534988713318285,3.660839568047193
5.9225,18.0,6.270216962524655,2.743768409193861
1.9809,42.0,5.253164556962025,2.155410711495154
3.3214,47.0,4.912878787878788,2.0873145152601413
3.5833,45.0,5.424418604651163,2.283033479000215
5.0622,7.0,16.42138364779874,3.769525295761156
4.675,24.0,6.412735849056604,1.5693941536932967
9.1834,52.0,7.341825902335456,3.797631172869568
5.6902,5.0,6.266900790166813,3.4515441923829377
2.293,28.0,4.574438202247191,1.1622085222461738
4.1843,12.0,6.33008356545961,3.274960187632365
3.6875,47.0,5.97741935483871,1.9755276907534052
2.5268,19.0,4.48488241881299,3.395449238175515
4.0125,46.0,4.484662576687117,3.5458848741399698
13.6623,15.0,8.329411764705883,3.540128181934984
4.3292,14.0,5.048054919908467,2.54133931415044
4.9,17.0,6.501706484641638,1.6631947478682727
3.9929,19.0,5.968660968660969,0.5018651703212788
4.6375,15.0,4.350393700787402,1.8633693865916647
4.9219,34.0,5.965517241379311,2.4103945980220285
3.3333,16.0,19.119565217391305,3.346257290557297
6.2179,27.0,6.905204460966543,3.042908764008695
7.0875,41.0,6.593457943925234,3.3869167231409505
4.46,22.0,5.947890818858561,2.729101132290048
3.3892,20.0,4.195493704440026,1.729313847090719
3.375,30.0,5.800865800865801,2.2535053929730045
1.1957,19.0,3.923943661971831,2.80496734528166
6.2673,38.0,5.516666666666667,2.038010312265983
3.2095,50.0,4.390334572490707,1.760544903853314
3.7708,35.0,4.8933333333333335,1.8539381418153336
4.5606,31.0,4.437598736176935,2.3089380394700427
4.4886,34.0,5.945578231292517,3.7237569339908654
6.2059,22.0,7.813008130081301,1.5809632299496683
4.4233,14.0,5.191993464052287,2.451228826060279
8.7603,10.0,6.73224043715847,2.639420098313849
3.0635,8.0,3.4807121661721068,2.509187386980096
6.0859,21.0,6.081890812250333,3.423713319389894
1.9798,41.0,5.218543046357616,2.137820791911434
1.3578,40.0,4.524096385542169,3.494529255146276
2.1411,10.0,10.529500756429652,3.614237866356874
8.0095,52.0,6.252577319587629,1.9653119281078373
4.4375,5.0,6.031547320981472,3.544079521812886
4.25,24.0,5.322147651006712,3.28519416230841
2.6442,23.0,4.13425925925926,2.5025841152362287
2.5363,16.0,5.279411764705882,1.9254607789298548
3.6087,10.0,6.317073170731708,3.732902084288722
3.1906,11.0,5.877667140825036,3.597832328918474
4.725,23.0,6.442260442260443,2.514604748395743
1.9797,19.0,5.589958158995816,7.773135100377238
1.7875,24.0,3.5335276967930027,2.900715747338251
2.369,29.0,4.030534351145038,2.0535343860678195
1.7176,34.0,4.501915708812261,0.8492918652839232
3.2131,4.0,4.373493975903615,2.840860912263212
1.7866,25.0,1.6785714285714286,2.047319533734923
5.0814,25.0,5.29404309252218,2.2063293875203267
4.2273,18.0,5.069252077562327,3.476691669822216
8.583,5.0,7.272727272727272,2.836559724677442
2.9444,17.0,5.365671641791045,3.4862300480076343
